id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
37	189	0	nuclei	2
180	189	0	nuclei	9
36	189	0	nuclei	11
30	189	0	nuclei	20
232	189	0	nuclei	24
230	189	0	nuclei	45
234	189	0	nuclei	54
29	189	0	nuclei	66
74	189	0	nuclei	68
32	189	0	nuclei	85
158	189	0	nuclei	121
212	189	0	nuclei	134
186	189	0	nuclei	164
68	189	0	nuclei	186
123	189	0	nuclei	187
69	189	0	nuclei	198
45	189	0	nuclei	207
134	189	0	nuclei	216
19	189	0	nuclei	219
183	189	0	nuclei	230
59	189	0	nuclei	233
76	189	0	nuclei	242
75	189	0	nuclei	243
67	189	0	nuclei	247
93	189	0	nuclei	248
102	189	0	nuclei	249
1	189	1	nuclei	0
19	189	1	nuclei	1
5	189	1	nuclei	3
10	189	1	nuclei	5
12	189	1	nuclei	7
11	189	1	nuclei	8
18	189	1	nuclei	16
30	189	1	nuclei	17
8	189	1	nuclei	19
21	189	1	nuclei	20
29	189	1	nuclei	24
31	189	1	nuclei	26
32	189	1	nuclei	27
45	189	1	nuclei	38
37	189	1	nuclei	43
60	189	1	nuclei	46
53	189	1	nuclei	47
58	189	1	nuclei	51
74	189	1	nuclei	57
65	189	1	nuclei	58
67	189	1	nuclei	60
68	189	1	nuclei	63
76	189	1	nuclei	71
91	189	1	nuclei	84
100	189	1	nuclei	85
92	189	1	nuclei	86
93	189	1	nuclei	88
96	189	1	nuclei	92
103	189	1	nuclei	96
104	189	1	nuclei	99
95	189	1	nuclei	101
111	189	1	nuclei	105
120	189	1	nuclei	107
102	189	1	nuclei	108
112	189	1	nuclei	109
110	189	1	nuclei	116
119	189	1	nuclei	117
121	189	1	nuclei	118
123	189	1	nuclei	120
124	189	1	nuclei	121
130	189	1	nuclei	134
131	189	1	nuclei	138
143	189	1	nuclei	144
145	189	1	nuclei	145
140	189	1	nuclei	150
165	189	1	nuclei	151
154	189	1	nuclei	152
171	189	1	nuclei	154
158	189	1	nuclei	157
149	189	1	nuclei	160
170	189	1	nuclei	167
172	189	1	nuclei	170
183	189	1	nuclei	182
186	189	1	nuclei	183
187	189	1	nuclei	184
188	189	1	nuclei	186
194	189	1	nuclei	189
180	189	1	nuclei	193
198	189	1	nuclei	198
201	189	1	nuclei	199
199	189	1	nuclei	200
208	189	1	nuclei	203
216	189	1	nuclei	212
210	189	1	nuclei	213
226	189	1	nuclei	218
225	189	1	nuclei	219
214	189	1	nuclei	220
227	189	1	nuclei	221
230	189	1	nuclei	225
231	189	1	nuclei	226
232	189	1	nuclei	227
234	189	1	nuclei	232
225	190	0	nuclei	1
37	190	0	nuclei	2
180	190	0	nuclei	5
10	190	0	nuclei	26
149	190	0	nuclei	34
168	190	0	nuclei	41
18	190	0	nuclei	44
198	190	0	nuclei	50
154	190	0	nuclei	54
175	190	0	nuclei	56
29	190	0	nuclei	65
74	190	0	nuclei	68
143	190	0	nuclei	69
167	190	0	nuclei	71
174	190	0	nuclei	92
8	190	0	nuclei	100
212	190	0	nuclei	133
126	190	0	nuclei	134
124	190	0	nuclei	159
186	190	0	nuclei	164
97	190	0	nuclei	175
104	190	0	nuclei	182
108	190	0	nuclei	194
43	190	0	nuclei	198
206	190	0	nuclei	206
229	190	0	nuclei	207
69	190	0	nuclei	217
134	190	0	nuclei	218
19	190	0	nuclei	222
163	190	0	nuclei	229
75	190	0	nuclei	231
183	190	0	nuclei	233
76	190	0	nuclei	243
121	190	0	nuclei	245
67	190	0	nuclei	250
102	190	0	nuclei	252
93	190	0	nuclei	253
204	190	0	nuclei	267
19	190	1	nuclei	1
4	190	1	nuclei	2
5	190	1	nuclei	3
7	190	1	nuclei	4
10	190	1	nuclei	7
23	190	1	nuclei	8
12	190	1	nuclei	10
13	190	1	nuclei	12
14	190	1	nuclei	13
238	190	1	nuclei	16
16	190	1	nuclei	17
18	190	1	nuclei	18
21	190	1	nuclei	20
22	190	1	nuclei	21
24	190	1	nuclei	25
38	190	1	nuclei	26
29	190	1	nuclei	28
30	190	1	nuclei	30
31	190	1	nuclei	31
39	190	1	nuclei	36
40	190	1	nuclei	37
41	190	1	nuclei	38
42	190	1	nuclei	39
43	190	1	nuclei	40
44	190	1	nuclei	43
45	190	1	nuclei	44
32	190	1	nuclei	47
34	190	1	nuclei	49
49	190	1	nuclei	51
60	190	1	nuclei	54
53	190	1	nuclei	56
56	190	1	nuclei	58
58	190	1	nuclei	61
59	190	1	nuclei	62
61	190	1	nuclei	63
63	190	1	nuclei	64
65	190	1	nuclei	65
67	190	1	nuclei	67
69	190	1	nuclei	68
68	190	1	nuclei	69
74	190	1	nuclei	73
75	190	1	nuclei	75
76	190	1	nuclei	76
82	190	1	nuclei	83
85	190	1	nuclei	86
90	190	1	nuclei	90
91	190	1	nuclei	92
92	190	1	nuclei	93
95	190	1	nuclei	95
96	190	1	nuclei	96
100	190	1	nuclei	99
93	190	1	nuclei	100
104	190	1	nuclei	102
108	190	1	nuclei	108
111	190	1	nuclei	112
101	190	1	nuclei	113
102	190	1	nuclei	114
112	190	1	nuclei	116
118	190	1	nuclei	122
119	190	1	nuclei	123
121	190	1	nuclei	125
123	190	1	nuclei	127
124	190	1	nuclei	128
126	190	1	nuclei	129
127	190	1	nuclei	132
134	190	1	nuclei	137
138	190	1	nuclei	142
131	190	1	nuclei	143
141	190	1	nuclei	144
143	190	1	nuclei	145
145	190	1	nuclei	146
139	190	1	nuclei	149
140	190	1	nuclei	150
154	190	1	nuclei	153
172	190	1	nuclei	156
150	190	1	nuclei	162
163	190	1	nuclei	163
167	190	1	nuclei	165
168	190	1	nuclei	166
185	190	1	nuclei	168
170	190	1	nuclei	169
158	190	1	nuclei	171
175	190	1	nuclei	174
183	190	1	nuclei	180
184	190	1	nuclei	181
186	190	1	nuclei	183
187	190	1	nuclei	184
189	190	1	nuclei	185
194	190	1	nuclei	189
196	190	1	nuclei	191
180	190	1	nuclei	193
188	190	1	nuclei	195
201	190	1	nuclei	199
203	190	1	nuclei	202
208	190	1	nuclei	204
209	190	1	nuclei	205
212	190	1	nuclei	207
211	190	1	nuclei	208
213	190	1	nuclei	210
226	190	1	nuclei	211
215	190	1	nuclei	212
204	190	1	nuclei	213
216	190	1	nuclei	214
210	190	1	nuclei	217
220	190	1	nuclei	218
222	190	1	nuclei	220
225	190	1	nuclei	223
214	190	1	nuclei	224
227	190	1	nuclei	225
230	190	1	nuclei	231
232	190	1	nuclei	233
37	191	0	nuclei	2
180	191	0	nuclei	9
226	191	0	nuclei	18
232	191	0	nuclei	19
235	191	0	nuclei	20
88	191	0	nuclei	21
161	191	0	nuclei	24
54	191	0	nuclei	30
201	191	0	nuclei	37
168	191	0	nuclei	39
230	191	0	nuclei	40
18	191	0	nuclei	42
101	191	0	nuclei	44
198	191	0	nuclei	47
154	191	0	nuclei	51
175	191	0	nuclei	52
72	191	0	nuclei	57
29	191	0	nuclei	63
74	191	0	nuclei	64
143	191	0	nuclei	66
167	191	0	nuclei	67
128	191	0	nuclei	76
174	191	0	nuclei	89
80	191	0	nuclei	92
8	191	0	nuclei	95
158	191	0	nuclei	109
189	191	0	nuclei	125
220	191	0	nuclei	147
124	191	0	nuclei	153
186	191	0	nuclei	167
31	191	0	nuclei	170
104	191	0	nuclei	173
123	191	0	nuclei	180
185	191	0	nuclei	181
146	191	0	nuclei	185
171	191	0	nuclei	186
